Reciprocal In Out
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
7.0 26.0 17.0
63.0 44.0 104.0
9.0 2.0 1.0
1.0 16.0 0.0
0.0 0.0 0.0
31.0 24.0 30.0
6.0 2.0 1.0
7.0 10.0 6.0
10.0 25.0 32.0
16.0 19.0 1.0
8.0 1.0 0.0
0.0 1.0 0.0
10.0 8.0 2.0
1.0 10.0 0.0
7.0 4.0 0.0
0.0 1.0 0.0
2.0 3.0 0.0
16.0 22.0 48.0
13.0 9.0 15.0
13.0 6.0 1.0
1.0 4.0 0.0
5.0 12.0 1.0
3.0 7.0 0.0
0.0 0.0 0.0
31.0 65.0 220.0
1.0 1.0 0.0
1.0 3.0 0.0
0.0 2.0 0.0
2.0 23.0 0.0
2.0 2.0 0.0
10.0 35.0 1.0
4.0 1.0 0.0
15.0 42.0 1.0
39.0 90.0 121.0
48.0 72.0 90.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 8.0 1.0
2.0 24.0 1.0
175.0 167.0 785.0
5.0 4.0 2.0
7.0 1.0 1.0
1.0 1.0 0.0
1.0 2.0 1.0
4.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
2.0 3.0 0.0
13.0 8.0 7.0
0.0 0.0 0.0
6.0 6.0 1.0
2.0 6.0 5.0
1.0 3.0 0.0
0.0 0.0 0.0
6.0 12.0 0.0
1.0 3.0 0.0
1.0 4.0 0.0
3.0 10.0 1.0
4.0 5.0 1.0
4.0 8.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
10.0 4.0 1.0
1.0 2.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 6.0 0.0
1.0 4.0 5.0
3.0 2.0 0.0
1.0 1.0 0.0
26.0 71.0 36.0
1.0 1.0 0.0
3.0 2.0 0.0
0.0 0.0 0.0
4.0 14.0 0.0
1.0 3.0 0.0
1.0 13.0 0.0
4.0 7.0 0.0
25.0 38.0 21.0
2.0 2.0 0.0
8.0 10.0 0.0
24.0 26.0 134.0
0.0 1.0 0.0
1.0 1.0 0.0
6.0 4.0 0.0
8.0 14.0 0.0
1.0 2.0 0.0
2.0 11.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
44.0 21.0 15.0
1.0 1.0 0.0
8.0 18.0 27.0
1.0 1.0 0.0
1.0 2.0 0.0
3.0 5.0 1.0
0.0 0.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
3.0 2.0 0.0
3.0 12.0 1.0
1.0 3.0 2.0
6.0 20.0 1.0
2.0 1.0 0.0
3.0 11.0 1.0
35.0 54.0 40.0
12.0 43.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
2.0 1.0 1.0
0.0 2.0 0.0
1.0 4.0 0.0
2.0 7.0 0.0
1.0 4.0 1.0
32.0 51.0 35.0
1.0 17.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 3.0 0.0
2.0 5.0 0.0
5.0 1.0 1.0
1.0 1.0 0.0
1.0 4.0 1.0
0.0 1.0 0.0
4.0 5.0 1.0
2.0 13.0 2.0
9.0 52.0 4.0
1.0 14.0 5.0
1.0 1.0 0.0
1.0 13.0 0.0
13.0 9.0 0.0
1.0 13.0 1.0
17.0 39.0 89.0
3.0 2.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
3.0 6.0 1.0
3.0 4.0 2.0
1.0 0.0 0.0
1.0 1.0 0.0
0.0 2.0 0.0
4.0 30.0 10.0
3.0 17.0 4.0
35.0 60.0 127.0
0.0 1.0 0.0
1.0 2.0 0.0
7.0 2.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
5.0 9.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 10.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 8.0 0.0
8.0 11.0 4.0
9.0 36.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
18.0 14.0 1.0
1.0 2.0 0.0
30.0 27.0 0.0
10.0 18.0 2.0
0.0 1.0 0.0
2.0 2.0 1.0
5.0 6.0 0.0
1.0 2.0 0.0
21.0 25.0 1.0
1.0 0.0 0.0
1.0 21.0 21.0
4.0 2.0 2.0
0.0 1.0 0.0
0.0 1.0 0.0
3.0 2.0 0.0
8.0 20.0 4.0
0.0 1.0 0.0
8.0 5.0 1.0
1.0 1.0 0.0
1.0 0.0 0.0
3.0 28.0 1.0
1.0 6.0 0.0
12.0 17.0 0.0
10.0 10.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 8.0 0.0
2.0 1.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 21.0 1.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 1.0 7.0
11.0 16.0 28.0
1.0 1.0 0.0
3.0 17.0 3.0
1.0 1.0 0.0
14.0 18.0 11.0
1.0 18.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
2.0 7.0 0.0
1.0 1.0 0.0
1.0 7.0 1.0
0.0 1.0 0.0
1.0 3.0 0.0
15.0 28.0 19.0
15.0 12.0 2.0
7.0 2.0 1.0
6.0 4.0 0.0
1.0 1.0 0.0
5.0 22.0 62.0
2.0 2.0 0.0
11.0 18.0 0.0
1.0 7.0 0.0
22.0 13.0 27.0
4.0 24.0 0.0
0.0 1.0 0.0
5.0 1.0 0.0
36.0 32.0 11.0
8.0 10.0 3.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 26.0 1.0
8.0 6.0 1.0
6.0 15.0 0.0
1.0 1.0 0.0
2.0 17.0 0.0
1.0 8.0 0.0
0.0 4.0 0.0
13.0 4.0 15.0
0.0 1.0 0.0
4.0 12.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
37.0 59.0 33.0
0.0 1.0 0.0
1.0 3.0 0.0
74.0 93.0 161.0
35.0 31.0 9.0
2.0 7.0 0.0
1.0 9.0 0.0
1.0 3.0 0.0
9.0 16.0 1.0
6.0 25.0 3.0
18.0 14.0 1.0
31.0 39.0 42.0
8.0 9.0 1.0
0.0 1.0 0.0
3.0 22.0 1.0
1.0 1.0 0.0
39.0 62.0 59.0
26.0 14.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
3.0 5.0 1.0
0.0 0.0 0.0
21.0 12.0 1.0
1.0 1.0 0.0
15.0 6.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
8.0 5.0 2.0
1.0 4.0 1.0
1.0 1.0 0.0
32.0 39.0 16.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
4.0 7.0 1.0
20.0 17.0 141.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 5.0 0.0
2.0 2.0 0.0
9.0 8.0 0.0
1.0 14.0 0.0
3.0 20.0 0.0
1.0 8.0 2.0
39.0 9.0 1.0
9.0 14.0 19.0
1.0 6.0 0.0
1.0 6.0 0.0
2.0 4.0 2.0
1.0 1.0 0.0
1.0 2.0 0.0
20.0 42.0 36.0
1.0 0.0 0.0
0.0 2.0 0.0
1.0 1.0 0.0
20.0 20.0 6.0
1.0 2.0 0.0
24.0 22.0 10.0
1.0 3.0 0.0
0.0 2.0 0.0
2.0 18.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 2.0 1.0
1.0 2.0 0.0
1.0 9.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
7.0 18.0 21.0
1.0 1.0 0.0
2.0 6.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
9.0 21.0 2.0
8.0 8.0 0.0
4.0 9.0 1.0
1.0 1.0 0.0
1.0 5.0 0.0
3.0 12.0 0.0
1.0 1.0 0.0
0.0 2.0 0.0
11.0 12.0 0.0
5.0 18.0 0.0
6.0 8.0 1.0
1.0 1.0 0.0
6.0 5.0 1.0
3.0 21.0 0.0
5.0 7.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
41.0 20.0 5.0
1.0 4.0 0.0
0.0 1.0 0.0
3.0 13.0 2.0
1.0 1.0 0.0
5.0 21.0 55.0
17.0 1.0 0.0
9.0 4.0 1.0
4.0 17.0 7.0
3.0 7.0 0.0
1.0 3.0 1.0
3.0 9.0 0.0
1.0 6.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
4.0 3.0 0.0
9.0 33.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
2.0 1.0 1.0
13.0 51.0 151.0
1.0 6.0 1.0
2.0 7.0 3.0
5.0 6.0 1.0
15.0 16.0 47.0
0.0 0.0 0.0
12.0 20.0 39.0
0.0 4.0 0.0
0.0 4.0 0.0
10.0 21.0 5.0
17.0 17.0 1.0
1.0 1.0 0.0
2.0 5.0 0.0
1.0 1.0 0.0
36.0 33.0 21.0
0.0 5.0 0.0
2.0 2.0 1.0
3.0 9.0 1.0
2.0 6.0 0.0
12.0 7.0 1.0
5.0 2.0 1.0
2.0 4.0 0.0
2.0 2.0 1.0
2.0 4.0 0.0
1.0 2.0 0.0
11.0 26.0 4.0
18.0 21.0 1.0
2.0 11.0 21.0
1.0 2.0 0.0
6.0 3.0 2.0
12.0 19.0 40.0
2.0 1.0 0.0
4.0 3.0 0.0
41.0 38.0 2.0
10.0 14.0 3.0
2.0 24.0 1.0
1.0 5.0 0.0
1.0 2.0 0.0
33.0 48.0 1.0
0.0 0.0 0.0
21.0 6.0 1.0
22.0 21.0 77.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
9.0 15.0 3.0
7.0 2.0 0.0
5.0 10.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 6.0 0.0
36.0 39.0 222.0
15.0 12.0 1.0
1.0 1.0 0.0
1.0 4.0 0.0
1.0 7.0 0.0
1.0 1.0 0.0
10.0 7.0 1.0
0.0 0.0 0.0
2.0 6.0 3.0
1.0 4.0 0.0
18.0 21.0 33.0
1.0 12.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
10.0 20.0 3.0
2.0 2.0 0.0
2.0 1.0 0.0
25.0 31.0 22.0
1.0 1.0 0.0
1.0 1.0 0.0
23.0 27.0 168.0
18.0 22.0 415.0
5.0 43.0 0.0
7.0 3.0 0.0
1.0 1.0 0.0
7.0 6.0 1.0
1.0 1.0 0.0
4.0 3.0 0.0
4.0 7.0 1.0
1.0 8.0 1.0
21.0 39.0 19.0
1.0 1.0 0.0
1.0 3.0 12.0
44.0 51.0 145.0
2.0 4.0 2.0
1.0 4.0 0.0
0.0 2.0 0.0
2.0 2.0 0.0
9.0 5.0 1.0
14.0 1.0 0.0
2.0 1.0 0.0
1.0 1.0 0.0
25.0 15.0 9.0
52.0 34.0 33.0
3.0 12.0 1.0
1.0 6.0 0.0
2.0 8.0 0.0
1.0 2.0 0.0
1.0 13.0 0.0
4.0 8.0 1.0
0.0 1.0 0.0
6.0 4.0 1.0
0.0 1.0 0.0
4.0 3.0 1.0
1.0 2.0 0.0
0.0 1.0 0.0
16.0 12.0 38.0
13.0 12.0 2.0
1.0 5.0 0.0
1.0 1.0 0.0
7.0 4.0 4.0
0.0 1.0 0.0
5.0 10.0 1.0
2.0 3.0 0.0
6.0 5.0 1.0
9.0 16.0 0.0
1.0 1.0 0.0
29.0 37.0 19.0
0.0 1.0 0.0
1.0 1.0 0.0
4.0 4.0 0.0
0.0 1.0 0.0
23.0 37.0 7.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 29.0 135.0
1.0 27.0 0.0
0.0 0.0 0.0
4.0 11.0 11.0
2.0 5.0 1.0
1.0 2.0 0.0
8.0 16.0 3.0
1.0 4.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
25.0 13.0 35.0
2.0 3.0 1.0
2.0 8.0 0.0
0.0 1.0 0.0
6.0 3.0 0.0
0.0 0.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 5.0 1.0
3.0 31.0 1.0
4.0 6.0 84.0
6.0 4.0 1.0
0.0 1.0 0.0
0.0 0.0 0.0
2.0 3.0 0.0
0.0 1.0 0.0
1.0 5.0 1.0
12.0 27.0 46.0
1.0 1.0 0.0
1.0 1.0 0.0
7.0 1.0 1.0
0.0 1.0 0.0
2.0 3.0 0.0
4.0 3.0 0.0
4.0 19.0 10.0
0.0 1.0 0.0
4.0 2.0 0.0
3.0 2.0 0.0
28.0 36.0 152.0
0.0 1.0 0.0
1.0 6.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
12.0 16.0 5.0
3.0 4.0 0.0
2.0 2.0 1.0
6.0 31.0 1.0
1.0 1.0 0.0
1.0 6.0 0.0
1.0 7.0 1.0
0.0 1.0 0.0
18.0 42.0 6.0
0.0 1.0 0.0
1.0 2.0 1.0
2.0 2.0 1.0
1.0 1.0 0.0
1.0 8.0 1.0
9.0 3.0 9.0
5.0 6.0 2.0
1.0 1.0 0.0
2.0 4.0 1.0
1.0 1.0 0.0
8.0 6.0 0.0
7.0 52.0 3.0
1.0 9.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 5.0 0.0
0.0 1.0 0.0
0.0 3.0 0.0
30.0 21.0 30.0
12.0 9.0 1.0
16.0 6.0 80.0
40.0 41.0 203.0
1.0 9.0 0.0
0.0 1.0 0.0
8.0 7.0 0.0
16.0 22.0 4.0
1.0 2.0 0.0
2.0 3.0 1.0
70.0 88.0 173.0
7.0 16.0 1.0
9.0 6.0 4.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
11.0 5.0 0.0
0.0 0.0 0.0
4.0 5.0 4.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
4.0 8.0 1.0
1.0 8.0 0.0
0.0 1.0 0.0
44.0 71.0 290.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
22.0 22.0 1.0
8.0 6.0 0.0
1.0 2.0 0.0
6.0 8.0 3.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 7.0 1.0
1.0 0.0 0.0
16.0 13.0 2.0
0.0 1.0 0.0
6.0 3.0 0.0
18.0 47.0 5.0
1.0 1.0 0.0
23.0 13.0 1.0
22.0 25.0 0.0
1.0 7.0 0.0
1.0 6.0 0.0
4.0 22.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 8.0 1.0
33.0 21.0 40.0
8.0 5.0 35.0
1.0 1.0 0.0
4.0 4.0 0.0
7.0 19.0 2.0
1.0 0.0 0.0
1.0 5.0 7.0
21.0 37.0 101.0
2.0 4.0 0.0
6.0 22.0 24.0
2.0 14.0 1.0
1.0 2.0 0.0
5.0 4.0 0.0
2.0 12.0 4.0
0.0 1.0 0.0
38.0 25.0 1.0
14.0 8.0 1.0
1.0 14.0 0.0
1.0 21.0 0.0
10.0 26.0 37.0
1.0 3.0 0.0
3.0 2.0 0.0
24.0 31.0 82.0
6.0 21.0 1.0
0.0 1.0 0.0
5.0 6.0 15.0
1.0 3.0 0.0
9.0 20.0 2.0
0.0 2.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
0.0 1.0 0.0
12.0 7.0 8.0
1.0 4.0 0.0
6.0 2.0 3.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 1.0
9.0 16.0 1.0
1.0 1.0 0.0
3.0 2.0 1.0
4.0 1.0 0.0
1.0 2.0 0.0
12.0 3.0 1.0
4.0 4.0 1.0
7.0 7.0 0.0
1.0 1.0 0.0
7.0 19.0 2.0
0.0 1.0 0.0
3.0 13.0 1.0
3.0 4.0 1.0
39.0 16.0 44.0
87.0 15.0 15.0
4.0 7.0 1.0
1.0 2.0 0.0
1.0 4.0 0.0
7.0 12.0 1.0
68.0 64.0 269.0
2.0 31.0 3.0
1.0 3.0 0.0
0.0 1.0 0.0
5.0 2.0 0.0
1.0 1.0 0.0
8.0 1.0 0.0
10.0 8.0 1.0
23.0 41.0 4.0
1.0 1.0 0.0
1.0 9.0 0.0
1.0 8.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
5.0 2.0 0.0
1.0 5.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
1.0 5.0 1.0
10.0 2.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
1.0 1.0 0.0
6.0 18.0 63.0
10.0 6.0 3.0
4.0 3.0 10.0
12.0 7.0 26.0
1.0 2.0 0.0
0.0 1.0 0.0
4.0 9.0 0.0
1.0 1.0 0.0
3.0 5.0 0.0
2.0 5.0 0.0
0.0 1.0 0.0
19.0 12.0 3.0
1.0 2.0 0.0
2.0 3.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
16.0 30.0 1.0
2.0 17.0 0.0
10.0 4.0 1.0
1.0 5.0 0.0
24.0 57.0 4.0
1.0 1.0 0.0
0.0 0.0 0.0
2.0 5.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
6.0 5.0 1.0
1.0 6.0 0.0
3.0 3.0 14.0
1.0 1.0 0.0
13.0 26.0 1.0
16.0 17.0 26.0
1.0 2.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
5.0 10.0 0.0
1.0 1.0 0.0
2.0 9.0 1.0
1.0 2.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 1.0
36.0 38.0 102.0
3.0 2.0 0.0
11.0 3.0 1.0
14.0 20.0 2.0
2.0 5.0 1.0
1.0 4.0 0.0
0.0 1.0 0.0
1.0 7.0 0.0
1.0 4.0 1.0
2.0 1.0 1.0
2.0 5.0 0.0
1.0 1.0 0.0
16.0 20.0 1.0
1.0 3.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
18.0 24.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
6.0 9.0 1.0
1.0 1.0 0.0
2.0 5.0 3.0
11.0 17.0 1.0
2.0 9.0 1.0
1.0 3.0 0.0
0.0 1.0 0.0
3.0 2.0 0.0
2.0 2.0 0.0
4.0 4.0 1.0
0.0 1.0 0.0
1.0 1.0 1.0
0.0 1.0 0.0
8.0 37.0 53.0
0.0 1.0 0.0
4.0 7.0 0.0
1.0 2.0 0.0
1.0 0.0 0.0
4.0 7.0 3.0
0.0 1.0 0.0
1.0 1.0 0.0
22.0 46.0 1.0
2.0 6.0 0.0
3.0 13.0 0.0
1.0 6.0 0.0
2.0 6.0 0.0
4.0 9.0 1.0
1.0 2.0 0.0
3.0 16.0 0.0
3.0 7.0 1.0
8.0 14.0 2.0
2.0 2.0 0.0
11.0 11.0 0.0
28.0 66.0 69.0
1.0 9.0 0.0
2.0 4.0 0.0
5.0 30.0 2.0
1.0 1.0 0.0
2.0 8.0 0.0
30.0 71.0 199.0
0.0 1.0 0.0
1.0 5.0 0.0
5.0 10.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
3.0 5.0 1.0
6.0 12.0 0.0
8.0 8.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 10.0 1.0
4.0 15.0 6.0
1.0 3.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
7.0 16.0 3.0
1.0 17.0 0.0
14.0 13.0 30.0
1.0 1.0 0.0
1.0 18.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
6.0 16.0 169.0
14.0 25.0 10.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 8.0 2.0
1.0 1.0 0.0
1.0 5.0 1.0
1.0 9.0 0.0
1.0 2.0 0.0
1.0 6.0 2.0
0.0 0.0 0.0
13.0 13.0 13.0
6.0 51.0 3.0
2.0 1.0 0.0
6.0 11.0 1.0
1.0 0.0 0.0
1.0 1.0 0.0
3.0 10.0 2.0
7.0 4.0 1.0
1.0 1.0 0.0
4.0 11.0 1.0
8.0 23.0 23.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
17.0 32.0 4.0
1.0 0.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
6.0 7.0 1.0
1.0 1.0 0.0
7.0 5.0 0.0
19.0 27.0 32.0
1.0 4.0 0.0
0.0 1.0 0.0
0.0 4.0 0.0
10.0 3.0 0.0
0.0 2.0 0.0
3.0 26.0 0.0
7.0 6.0 0.0
6.0 3.0 1.0
1.0 0.0 0.0
1.0 16.0 0.0
1.0 2.0 0.0
6.0 45.0 2.0
55.0 31.0 75.0
11.0 2.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
9.0 8.0 1.0
1.0 1.0 0.0
30.0 28.0 50.0
1.0 1.0 0.0
5.0 8.0 0.0
1.0 0.0 0.0
11.0 14.0 1.0
0.0 3.0 0.0
4.0 2.0 0.0
17.0 39.0 40.0
0.0 3.0 0.0
20.0 62.0 12.0
8.0 3.0 0.0
1.0 1.0 0.0
1.0 2.0 1.0
1.0 6.0 3.0
1.0 3.0 0.0
0.0 2.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
21.0 7.0 42.0
0.0 1.0 0.0
1.0 1.0 0.0
7.0 20.0 18.0
0.0 3.0 0.0
20.0 10.0 15.0
0.0 6.0 0.0
10.0 16.0 17.0
0.0 0.0 0.0
1.0 5.0 1.0
52.0 48.0 169.0
0.0 1.0 0.0
2.0 2.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
2.0 3.0 1.0
1.0 3.0 1.0
16.0 35.0 76.0
6.0 16.0 1.0
15.0 14.0 1.0
1.0 1.0 0.0
7.0 32.0 1.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 7.0 0.0
1.0 8.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 2.0 0.0
1.0 1.0 0.0
2.0 2.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
3.0 16.0 14.0
12.0 4.0 42.0
1.0 1.0 0.0
2.0 3.0 0.0
1.0 1.0 1.0
0.0 1.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
1.0 6.0 0.0
0.0 1.0 0.0
0.0 2.0 0.0
0.0 1.0 1.0
2.0 39.0 7.0
1.0 1.0 0.0
33.0 33.0 54.0
2.0 6.0 0.0
2.0 12.0 0.0
5.0 24.0 1.0
3.0 18.0 1.0
4.0 5.0 1.0
1.0 6.0 0.0
5.0 22.0 1.0
1.0 3.0 0.0
2.0 24.0 3.0
1.0 5.0 1.0
0.0 2.0 0.0
0.0 1.0 0.0
35.0 19.0 123.0
0.0 2.0 0.0
1.0 1.0 0.0
3.0 12.0 1.0
14.0 32.0 113.0
8.0 9.0 5.0
2.0 1.0 1.0
1.0 3.0 0.0
1.0 1.0 0.0
19.0 8.0 38.0
1.0 2.0 0.0
0.0 1.0 0.0
3.0 13.0 1.0
0.0 1.0 0.0
3.0 3.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
2.0 5.0 15.0
1.0 1.0 0.0
1.0 3.0 3.0
3.0 6.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
18.0 13.0 11.0
0.0 2.0 0.0
4.0 11.0 0.0
4.0 33.0 1.0
0.0 1.0 0.0
2.0 6.0 0.0
1.0 2.0 0.0
8.0 27.0 4.0
18.0 14.0 0.0
3.0 3.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 7.0 0.0
5.0 14.0 1.0
4.0 2.0 1.0
0.0 1.0 0.0
4.0 5.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
2.0 38.0 7.0
1.0 1.0 0.0
14.0 8.0 28.0
8.0 7.0 2.0
2.0 2.0 0.0
1.0 2.0 0.0
26.0 22.0 5.0
18.0 12.0 4.0
50.0 27.0 150.0
1.0 5.0 0.0
6.0 1.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
14.0 24.0 9.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
21.0 18.0 1.0
4.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 5.0 1.0
6.0 2.0 0.0
1.0 2.0 0.0
12.0 38.0 39.0
1.0 6.0 0.0
1.0 7.0 0.0
13.0 13.0 2.0
3.0 1.0 0.0
0.0 0.0 0.0
4.0 4.0 1.0
2.0 5.0 0.0
1.0 1.0 0.0
15.0 19.0 4.0
43.0 42.0 39.0
6.0 7.0 0.0
0.0 2.0 0.0
1.0 2.0 0.0
2.0 3.0 0.0
8.0 12.0 13.0
3.0 2.0 1.0
1.0 1.0 0.0
14.0 17.0 1.0
0.0 0.0 0.0
0.0 4.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
48.0 95.0 26.0
4.0 10.0 1.0
3.0 24.0 1.0
1.0 5.0 0.0
2.0 2.0 0.0
1.0 9.0 0.0
1.0 1.0 0.0
3.0 8.0 1.0
15.0 16.0 1.0
0.0 3.0 0.0
1.0 3.0 0.0
1.0 2.0 1.0
2.0 15.0 1.0
0.0 2.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
25.0 14.0 3.0
0.0 1.0 0.0
2.0 3.0 0.0
13.0 18.0 201.0
34.0 26.0 6.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
9.0 9.0 1.0
10.0 36.0 37.0
2.0 2.0 0.0
1.0 1.0 0.0
60.0 44.0 54.0
1.0 12.0 1.0
2.0 3.0 0.0
0.0 1.0 0.0
1.0 7.0 0.0
1.0 13.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
3.0 2.0 0.0
8.0 8.0 0.0
1.0 1.0 17.0
7.0 26.0 1.0
12.0 8.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
5.0 6.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 12.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
7.0 28.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
21.0 39.0 72.0
1.0 4.0 1.0
1.0 9.0 0.0
2.0 2.0 0.0
2.0 12.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
8.0 35.0 27.0
6.0 25.0 1.0
10.0 19.0 4.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 1.0 1.0
0.0 1.0 0.0
6.0 5.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
15.0 3.0 2.0
3.0 2.0 0.0
0.0 1.0 0.0
17.0 19.0 3.0
2.0 25.0 3.0
0.0 1.0 0.0
10.0 33.0 1.0
16.0 22.0 2.0
1.0 7.0 0.0
3.0 4.0 0.0
0.0 1.0 0.0
43.0 60.0 15.0
19.0 5.0 0.0
19.0 20.0 8.0
10.0 25.0 16.0
0.0 0.0 0.0
0.0 0.0 0.0
4.0 1.0 1.0
0.0 0.0 0.0
2.0 6.0 0.0
3.0 6.0 1.0
1.0 11.0 1.0
